property,value,unit,cmp_ids,cmp_mole_fractions
Enthalpy of mixing,0.0926432819451822,kJ/mol,"[6.0, 38.0, 61.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.108274413003477,kJ/mol,"[19.0, 38.0, 50.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.0219238584619465,kJ/mol,"[10.0, 48.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.8730874010393325,kJ/mol,"[2.0, 53.0, 8.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3231303606703157,kJ/mol,"[6.0, 8.0]","[0.4, 0.6]"
Enthalpy of mixing,0.1559028015441624,kJ/mol,"[48.0, 59.0]","[0.5, 0.5]"
Enthalpy of mixing,0.5004241326229918,kJ/mol,"[25.0, 48.0, 6.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.465371446185235,kJ/mol,"[43.0, 72.0]","[0.5, 0.5]"
Enthalpy of mixing,0.8963726272716559,kJ/mol,"[2.0, 48.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.0098377297342958,kJ/mol,"[14.0, 34.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.6955187555752452,kJ/mol,"[29.0, 38.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.3715514633651333,kJ/mol,"[3.0, 38.0, 53.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.5463205152405042,kJ/mol,"[48.0, 74.0, 0.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.6101935337588547,kJ/mol,"[78.0, 4.0, 54.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.4312955481672247,kJ/mol,"[12.0, 11.0, 44.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.1685713409464595,kJ/mol,"[12.0, 2.0, 6.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.7614510348000356,kJ/mol,"[15.0, 54.0]","[0.4, 0.6]"
Enthalpy of mixing,0.5437211255469757,kJ/mol,"[11.0, 29.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-1.1130993565118934,kJ/mol,"[22.0, 38.0, 54.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.621498063471742,kJ/mol,"[6.0, 55.0, 74.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.0568592948673513,kJ/mol,"[6.0, 19.0, 72.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.062581126198133,kJ/mol,"[48.0, 6.0, 38.0, 26.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.958507670298886,kJ/mol,"[48.0, 38.0, 0.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.995725059532283,kJ/mol,"[35.0, 27.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.1458358319600328,kJ/mol,"[3.0, 38.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-1.5632365938922457,kJ/mol,"[43.0, 6.0, 74.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2114949944503591,kJ/mol,"[48.0, 63.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.2798978911148902,kJ/mol,"[38.0, 54.0, 66.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.4433824962734234,kJ/mol,"[6.0, 67.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.4710773841318012,kJ/mol,"[44.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3151559213593132,kJ/mol,"[2.0, 38.0]","[0.2, 0.8]"
Enthalpy of mixing,-2.411334924369743,kJ/mol,"[68.0, 45.0, 74.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2846996282638667,kJ/mol,"[12.0, 11.0, 19.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2598757736884627,kJ/mol,"[10.0, 6.0, 72.0, 74.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0115505027376707,kJ/mol,"[76.0, 70.0]","[0.8, 0.2]"
Enthalpy of mixing,-1.890115912958977,kJ/mol,"[45.0, 6.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.4704204453470425,kJ/mol,"[12.0, 48.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2825194608675213,kJ/mol,"[13.0, 6.0, 72.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-4.128533749847509,kJ/mol,"[4.0, 54.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.6576390198164948,kJ/mol,"[14.0, 67.0, 53.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7764939603552191,kJ/mol,"[75.0, 38.0, 73.0, 59.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.4552602195276464,kJ/mol,"[6.0, 5.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2561221116778215,kJ/mol,"[48.0, 41.0, 53.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.3079586202883551,kJ/mol,"[28.0, 66.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.2392450470236282,kJ/mol,"[28.0, 6.0, 57.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.3899803435084193,kJ/mol,"[35.0, 14.0, 6.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0960770903252814,kJ/mol,"[64.0, 53.0, 27.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.2133113026546245,kJ/mol,"[6.0, 38.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.108681515238094,kJ/mol,"[64.0, 72.0]","[0.5, 0.5]"
Enthalpy of mixing,1.458857410257435,kJ/mol,"[19.0, 38.0, 73.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.3122436835607681,kJ/mol,"[44.0, 38.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2637766329073419,kJ/mol,"[48.0, 6.0, 19.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.0605137006611696,kJ/mol,"[34.0, 72.0]","[0.2, 0.8]"
Enthalpy of mixing,1.246494291345877,kJ/mol,"[75.0, 12.0, 48.0, 70.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.3302896065863183,kJ/mol,"[38.0, 21.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.3371105856745538,kJ/mol,"[15.0, 38.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.2170081450168035,kJ/mol,"[58.0, 38.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-2.045502634958171,kJ/mol,"[33.0, 38.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.9283701238890104,kJ/mol,"[48.0, 6.0, 49.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.6289812689972165,kJ/mol,"[12.0, 58.0]","[0.8, 0.2]"
Enthalpy of mixing,0.2184270956629469,kJ/mol,"[12.0, 72.0, 23.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-2.155257926518182,kJ/mol,"[76.0, 78.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3676122375627925,kJ/mol,"[51.0, 28.0, 74.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.1195079263274328,kJ/mol,"[19.0, 50.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0203410828794388,kJ/mol,"[12.0, 62.0]","[0.4, 0.6]"
Enthalpy of mixing,1.648155457364323,kJ/mol,"[11.0, 67.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.0174041996358967,kJ/mol,"[28.0, 48.0, 66.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.1703190098067988,kJ/mol,"[52.0, 28.0, 48.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.406838054494716,kJ/mol,"[26.0, 21.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.6325223181342758,kJ/mol,"[45.0, 28.0, 71.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0905003258768773,kJ/mol,"[6.0, 0.0]","[0.2, 0.8]"
Enthalpy of mixing,-1.276020834706979,kJ/mol,"[75.0, 20.0, 38.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1633962214239395,kJ/mol,"[14.0, 64.0, 38.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.0879513029310666,kJ/mol,"[11.0, 67.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.2192094517587786,kJ/mol,"[75.0, 76.0, 42.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.0961642898909179,kJ/mol,"[46.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7487834030855307,kJ/mol,"[13.0, 72.0, 38.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.0636846226915204,kJ/mol,"[6.0, 58.0, 8.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.9153109017016364,kJ/mol,"[48.0, 34.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.0167349778280157,kJ/mol,"[48.0, 6.0, 26.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.438651679913068,kJ/mol,"[2.0, 53.0, 27.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.0088534054836703,kJ/mol,"[4.0, 6.0, 74.0, 26.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.2476403672066263,kJ/mol,"[76.0, 78.0, 48.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.4270494820849422,kJ/mol,"[2.0, 14.0, 6.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.4934052762438066,kJ/mol,"[48.0, 67.0, 8.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.137421475966681,kJ/mol,"[75.0, 48.0, 38.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.617824293986618,kJ/mol,"[15.0, 28.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.7576326204640342,kJ/mol,"[12.0, 11.0, 64.0, 72.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0562017874359332,kJ/mol,"[28.0, 6.0, 37.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1628475851684552,kJ/mol,"[48.0, 44.0, 72.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.0554681029254145,kJ/mol,"[4.0, 28.0, 61.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.2006343466289099,kJ/mol,"[12.0, 29.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1695630429929457,kJ/mol,"[4.0, 20.0, 48.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.6990269125080188,kJ/mol,"[76.0, 48.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.0133793767049146,kJ/mol,"[51.0, 4.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.4366369850303405,kJ/mol,"[4.0, 25.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.0164188261573043,kJ/mol,"[27.0, 60.0]","[0.5, 0.5]"
Enthalpy of mixing,0.7415440965861142,kJ/mol,"[75.0, 12.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.9374899826356518,kJ/mol,"[74.0, 21.0, 0.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.2052445569120218,kJ/mol,"[13.0, 6.0, 53.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0387232467545016,kJ/mol,"[4.0, 26.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-3.2731396389866503,kJ/mol,"[4.0, 32.0]","[0.5, 0.5]"
Enthalpy of mixing,0.0659020832176853,kJ/mol,"[12.0, 72.0, 38.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.1015959443066552,kJ/mol,"[79.0, 6.0, 72.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.915383099900784,kJ/mol,"[38.0, 1.0, 54.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.4619964841495687,kJ/mol,"[12.0, 6.0, 34.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,2.214221280215861,kJ/mol,"[15.0, 4.0, 6.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.4453161598739665,kJ/mol,"[64.0, 44.0, 72.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.0645130725887582,kJ/mol,"[45.0, 48.0, 71.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.9350414428264624,kJ/mol,"[48.0, 21.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.2475685403207254,kJ/mol,"[39.0, 38.0, 73.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.0950198398488331,kJ/mol,"[28.0, 6.0, 7.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.1987609163703813,kJ/mol,"[6.0, 60.0, 31.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.1498540353641276,kJ/mol,"[79.0, 38.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.6614025971283886,kJ/mol,"[19.0, 73.0]","[0.5, 0.5]"
Enthalpy of mixing,0.615514817593505,kJ/mol,"[4.0, 28.0, 48.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.57216413570909,kJ/mol,"[25.0, 38.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.0363734310974877,kJ/mol,"[13.0, 48.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.9490881455450042,kJ/mol,"[22.0, 48.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.0247307990019978,kJ/mol,"[11.0, 2.0, 14.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.1300036893620621,kJ/mol,"[6.0, 72.0, 67.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.1536042305328156,kJ/mol,"[6.0, 72.0, 46.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.9986525556987677,kJ/mol,"[12.0, 14.0, 50.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-1.317549244359253,kJ/mol,"[48.0, 47.0, 54.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0768822457096736,kJ/mol,"[48.0, 80.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.9370928467988046,kJ/mol,"[6.0, 72.0, 80.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.654181754252848,kJ/mol,"[12.0, 35.0, 50.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.3943563080897769,kJ/mol,"[14.0, 64.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.129166797615383,kJ/mol,"[48.0, 53.0, 56.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.2586719354249418,kJ/mol,"[10.0, 6.0, 74.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.86558275298271,kJ/mol,"[35.0, 64.0, 27.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.199072566442792,kJ/mol,"[6.0, 55.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.8867275823725291,kJ/mol,"[6.0, 80.0, 54.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.1769688459077203,kJ/mol,"[6.0, 67.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.2594354904809806,kJ/mol,"[75.0, 48.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.0872297830810655,kJ/mol,"[48.0, 38.0, 5.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.7411545742444102,kJ/mol,"[6.0, 72.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.3474839413988024,kJ/mol,"[6.0, 61.0, 54.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1022535739802466,kJ/mol,"[75.0, 44.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.0934021706475934,kJ/mol,"[28.0, 49.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.183505024644425,kJ/mol,"[12.0, 35.0, 27.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.6962013228455904,kJ/mol,"[67.0, 53.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.80610254612561,kJ/mol,"[19.0, 60.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.5099724966868509,kJ/mol,"[48.0, 72.0, 47.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1605565831214643,kJ/mol,"[48.0, 14.0, 50.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.6289446538003989,kJ/mol,"[45.0, 25.0, 21.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.2417204017575575,kJ/mol,"[48.0, 6.0, 49.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.531778500493098,kJ/mol,"[78.0, 4.0, 28.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.6829661907779602,kJ/mol,"[11.0, 29.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-2.2058618002392314,kJ/mol,"[52.0, 38.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.015288856569483,kJ/mol,"[35.0, 48.0, 72.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4077267247642389,kJ/mol,"[11.0, 64.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.6701313018956676,kJ/mol,"[28.0, 48.0, 49.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.222613387387374,kJ/mol,"[63.0, 8.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.0388941137161485,kJ/mol,"[52.0, 48.0, 21.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.6420012320722993,kJ/mol,"[31.0, 0.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.8004320782953852,kJ/mol,"[28.0, 72.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.2740866517462949,kJ/mol,"[11.0, 14.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.0998391801906599,kJ/mol,"[48.0, 71.0]","[0.2, 0.8]"
Enthalpy of mixing,-1.6435984127179657,kJ/mol,"[42.0, 54.0, 31.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.8756726601627164,kJ/mol,"[14.0, 67.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.0180088866345115,kJ/mol,"[12.0, 79.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.2893571270852913,kJ/mol,"[72.0, 37.0]","[0.5, 0.5]"
Enthalpy of mixing,1.11522964496245,kJ/mol,"[12.0, 13.0, 64.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.2538409257437908,kJ/mol,"[6.0, 61.0, 21.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-1.1888419877062577,kJ/mol,"[68.0, 48.0, 74.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5480898282516693,kJ/mol,"[68.0, 45.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.8036625443174084,kJ/mol,"[6.0, 72.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.5316841477422183,kJ/mol,"[11.0, 29.0, 8.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8457187004379779,kJ/mol,"[72.0, 37.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-1.5831982466195134,kJ/mol,"[68.0, 45.0, 28.0, 74.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3763984314507229,kJ/mol,"[75.0, 19.0, 53.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.2109199836574372,kJ/mol,"[48.0, 67.0, 27.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.1078035557128514,kJ/mol,"[4.0, 1.0]","[0.2, 0.8]"
Enthalpy of mixing,1.233091490093822,kJ/mol,"[45.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7237306033458876,kJ/mol,"[11.0, 64.0, 72.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.4298717465878092,kJ/mol,"[11.0, 2.0, 38.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.2209154232324024,kJ/mol,"[48.0, 72.0, 80.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.6472248345671907,kJ/mol,"[45.0, 21.0, 0.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.229678109776985,kJ/mol,"[13.0, 48.0, 27.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.5043948475929828,kJ/mol,"[51.0, 4.0, 28.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.0140411759877018,kJ/mol,"[48.0, 7.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.2836970820950763,kJ/mol,"[6.0, 46.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.7962675905883783,kJ/mol,"[44.0, 72.0, 53.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2364342034598297,kJ/mol,"[28.0, 17.0, 74.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.8032943034303479,kJ/mol,"[78.0, 48.0, 6.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.2415320783922743,kJ/mol,"[45.0, 49.0, 40.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.3591471141685492,kJ/mol,"[48.0, 6.0, 71.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.0278347424899237,kJ/mol,"[72.0, 27.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.3904345506569684,kJ/mol,"[19.0, 72.0, 27.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.1181566399076185,kJ/mol,"[12.0, 35.0, 72.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.4813247993391022,kJ/mol,"[78.0, 4.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.1721323581723862,kJ/mol,"[19.0, 60.0, 23.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-1.773596751702452,kJ/mol,"[45.0, 74.0, 61.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1416508709604758,kJ/mol,"[29.0, 72.0]","[0.2, 0.8]"
Enthalpy of mixing,1.2367586173137095,kJ/mol,"[53.0, 7.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.0861626207630202,kJ/mol,"[72.0, 74.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.8055121058347323,kJ/mol,"[76.0, 11.0, 44.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.9032614620036208,kJ/mol,"[35.0, 64.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.1820714346520033,kJ/mol,"[48.0, 58.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.0372471682313903,kJ/mol,"[8.0, 27.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.342753297464045,kJ/mol,"[6.0, 64.0, 34.0, 72.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3272925651424433,kJ/mol,"[14.0, 44.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.8973937092095396,kJ/mol,"[37.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7178586378382632,kJ/mol,"[6.0, 58.0, 23.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.1512178024007426,kJ/mol,"[6.0, 8.0]","[0.8, 0.2]"
Enthalpy of mixing,0.5945720063518385,kJ/mol,"[11.0, 48.0, 53.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.1403745333560901,kJ/mol,"[10.0, 48.0, 74.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.0362102807336135,kJ/mol,"[76.0, 28.0, 59.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.3554044854207535,kJ/mol,"[14.0, 72.0, 27.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.506634330049758,kJ/mol,"[12.0, 35.0, 50.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.5483096400466121,kJ/mol,"[48.0, 44.0, 27.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.0887788635966893,kJ/mol,"[76.0, 11.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.797802303713556,kJ/mol,"[14.0, 50.0, 27.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.7546500163496168,kJ/mol,"[48.0, 74.0, 61.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
